7.299129738826199770e+08
-4.717421019014016151e+09
1.137899119035875320e+09
8.591063059220609665e+08
1.482176808421342850e+09
-5.586673822241088003e+07
-1.547888765578417778e+09
6.955221515288585424e+08
3.734902856201382875e+08
-6.512646776428431273e+08
6.313491774281649590e+08
1.902302557671762466e+09
1.035820964198562026e+09
4.577020204544333220e+08
-1.769931648161202669e+06
-7.548437382291815281e+08
-3.100409926908179522e+08
-1.016685906875199795e+09
1.137480234327330112e+09
1.215036601538707972e+09
6.399728818206826448e+08
9.571170774813095331e+08
